country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Flanders,Antwerpen,27531.0,,215,36,2020-10-11
BE,Brussels,Brussels,28882.0,,315,62,2020-10-11
BE,MISSING,MISSING,3988.0,,,,2020-10-12
BE,Wallonia,Luxembourg,4469.0,,26,3,2020-10-12
BE,Wallonia,BrabantWallon,7182.0,,21,2,2020-10-12
BE,Wallonia,Namur,8226.0,,64,12,2020-10-12
BE,Flanders,Limburg,10773.0,,42,13,2020-10-12
BE,Flanders,WestVlaanderen,13387.0,,90,17,2020-10-12
BE,Flanders,VlaamsBrabant,15600.0,,65,15,2020-10-12
BE,Flanders,OostVlaanderen,15927.0,,144,23,2020-10-12
BE,Wallonia,Hainaut,21912.0,,191,30,2020-10-12
BE,Wallonia,Liège,24608.0,,272,50,2020-10-12
BE,Flanders,Antwerpen,28648.0,,228,38,2020-10-12
BE,Brussels,Brussels,30355.0,,330,65,2020-10-12
BE,MISSING,MISSING,4159.0,,,,2020-10-13
BE,Wallonia,Luxembourg,4781.0,,29,4,2020-10-13
BE,Wallonia,BrabantWallon,7868.0,,22,2,2020-10-13
BE,Wallonia,Namur,9060.0,,77,14,2020-10-13
BE,Flanders,Limburg,11088.0,,40,12,2020-10-13
BE,Flanders,WestVlaanderen,14005.0,,112,20,2020-10-13
BE,Flanders,OostVlaanderen,16659.0,,152,27,2020-10-13
BE,Flanders,VlaamsBrabant,16668.0,,65,16,2020-10-13
BE,Wallonia,Hainaut,24080.0,,219,34,2020-10-13
BE,Wallonia,Liège,27305.0,,315,46,2020-10-13
BE,Flanders,Antwerpen,29691.0,,244,39,2020-10-13
BE,Brussels,Brussels,32489.0,,347,67,2020-10-13
BE,MISSING,MISSING,4320.0,,,,2020-10-14
BE,Wallonia,Luxembourg,5134.0,,31,6,2020-10-14
BE,Wallonia,BrabantWallon,8523.0,,23,3,2020-10-14
BE,Wallonia,Namur,9878.0,,96,19,2020-10-14
BE,Flanders,Limburg,11456.0,,47,11,2020-10-14
BE,Flanders,WestVlaanderen,14688.0,,115,25,2020-10-14
BE,Flanders,OostVlaanderen,17421.0,,171,29,2020-10-14
BE,Flanders,VlaamsBrabant,17641.0,,65,17,2020-10-14
BE,Wallonia,Hainaut,26191.0,,259,41,2020-10-14
BE,Wallonia,Liège,29742.0,,338,51,2020-10-14
BE,Flanders,Antwerpen,30884.0,,267,40,2020-10-14
BE,Brussels,Brussels,34508.0,,366,71,2020-10-14
BE,MISSING,MISSING,4453.0,,,,2020-10-15
BE,Wallonia,Luxembourg,5444.0,,36,5,2020-10-15
BE,Wallonia,BrabantWallon,9062.0,,26,5,2020-10-15
BE,Wallonia,Namur,10452.0,,106,20,2020-10-15
BE,Flanders,Limburg,11794.0,,52,11,2020-10-15
BE,Flanders,WestVlaanderen,15456.0,,131,22,2020-10-15
BE,Flanders,OostVlaanderen,18261.0,,182,30,2020-10-15
BE,Flanders,VlaamsBrabant,18526.0,,69,15,2020-10-15
BE,Wallonia,Hainaut,28393.0,,285,48,2020-10-15
BE,Flanders,Antwerpen,32008.0,,282,42,2020-10-15
BE,Wallonia,Liège,32167.0,,389,59,2020-10-15
BE,Brussels,Brussels,36397.0,,393,70,2020-10-15
BE,MISSING,MISSING,4619.0,,,,2020-10-16
BE,Wallonia,Luxembourg,5823.0,,48,9,2020-10-16
BE,Wallonia,BrabantWallon,9787.0,,25,5,2020-10-16
BE,Wallonia,Namur,11255.0,,112,22,2020-10-16
BE,Flanders,Limburg,12140.0,,60,14,2020-10-16
BE,Flanders,WestVlaanderen,16277.0,,139,24,2020-10-16
BE,Flanders,OostVlaanderen,19267.0,,199,36,2020-10-16
BE,Flanders,VlaamsBrabant,19763.0,,67,13,2020-10-16
BE,Wallonia,Hainaut,30484.0,,338,50,2020-10-16
BE,Flanders,Antwerpen,33211.0,,287,48,2020-10-16
BE,Wallonia,Liège,34685.0,,413,65,2020-10-16
BE,Brussels,Brussels,38840.0,,411,72,2020-10-16
BE,MISSING,MISSING,4713.0,,,,2020-10-17
BE,Wallonia,Luxembourg,5983.0,,51,9,2020-10-17
BE,Wallonia,BrabantWallon,10103.0,,31,7,2020-10-17
BE,Wallonia,Namur,12066.0,,114,25,2020-10-17
BE,Flanders,Limburg,12402.0,,60,18,2020-10-17
BE,Flanders,WestVlaanderen,16667.0,,160,22,2020-10-17
BE,Flanders,OostVlaanderen,19713.0,,194,39,2020-10-17
BE,Flanders,VlaamsBrabant,20294.0,,65,12,2020-10-17
BE,Wallonia,Hainaut,32062.0,,371,52,2020-10-17
BE,Flanders,Antwerpen,33899.0,,295,53,2020-10-17
BE,Wallonia,Liège,36583.0,,466,65,2020-10-17
BE,Brussels,Brussels,39790.0,,460,82,2020-10-17
BE,MISSING,MISSING,4763.0,,,,2020-10-18
BE,Wallonia,Luxembourg,6107.0,,67,11,2020-10-18
BE,Wallonia,BrabantWallon,10400.0,,38,7,2020-10-18
BE,Wallonia,Namur,12411.0,,129,25,2020-10-18
BE,Flanders,Limburg,12617.0,,71,18,2020-10-18
BE,Flanders,WestVlaanderen,16934.0,,173,24,2020-10-18
BE,Flanders,OostVlaanderen,20083.0,,223,42,2020-10-18
BE,Flanders,VlaamsBrabant,20577.0,,68,7,2020-10-18
BE,Wallonia,Hainaut,32920.0,,427,59,2020-10-18
BE,Flanders,Antwerpen,34328.0,,309,59,2020-10-18
BE,Wallonia,Liège,37425.0,,494,70,2020-10-18
BE,Brussels,Brussels,40049.0,,498,90,2020-10-18
BE,MISSING,MISSING,4935.0,,,,2020-10-19
BE,Wallonia,Luxembourg,6555.0,,72,12,2020-10-19
BE,Wallonia,BrabantWallon,10995.0,,46,7,2020-10-19
BE,Wallonia,Namur,13100.0,,157,24,2020-10-19
BE,Flanders,Limburg,13208.0,,79,19,2020-10-19
BE,Flanders,WestVlaanderen,18203.0,,183,25,2020-10-19
BE,Flanders,OostVlaanderen,21740.0,,240,45,2020-10-19
BE,Flanders,VlaamsBrabant,22088.0,,74,10,2020-10-19
BE,Wallonia,Hainaut,34949.0,,455,65,2020-10-19
BE,Flanders,Antwerpen,36186.0,,327,63,2020-10-19
BE,Wallonia,Liège,39829.0,,575,79,2020-10-19
BE,Brussels,Brussels,42650.0,,565,97,2020-10-19
BE,MISSING,MISSING,5248.0,,,,2020-10-20
BE,Wallonia,Luxembourg,7071.0,,82,17,2020-10-20
BE,Wallonia,BrabantWallon,12163.0,,56,9,2020-10-20
BE,Flanders,Limburg,13775.0,,91,20,2020-10-20
BE,Wallonia,Namur,14461.0,,160,24,2020-10-20
BE,Flanders,WestVlaanderen,19232.0,,204,30,2020-10-20
BE,Flanders,OostVlaanderen,23249.0,,257,49,2020-10-20
BE,Flanders,VlaamsBrabant,23787.0,,85,13,2020-10-20
BE,Flanders,Antwerpen,37954.0,,333,63,2020-10-20
BE,Wallonia,Hainaut,38249.0,,510,72,2020-10-20
BE,Wallonia,Liège,43075.0,,596,87,2020-10-20
BE,Brussels,Brussels,45774.0,,603,103,2020-10-20
BE,MISSING,MISSING,5453.0,,,,2020-10-21
BE,Wallonia,Luxembourg,7636.0,,81,17,2020-10-21
BE,Wallonia,BrabantWallon,13000.0,,65,10,2020-10-21
BE,Flanders,Limburg,14284.0,,104,19,2020-10-21
BE,Wallonia,Namur,15458.0,,170,29,2020-10-21
BE,Flanders,WestVlaanderen,20504.0,,211,32,2020-10-21
BE,Flanders,OostVlaanderen,24920.0,,286,56,2020-10-21
BE,Flanders,VlaamsBrabant,25153.0,,99,13,2020-10-21
BE,Flanders,Antwerpen,39514.0,,347,69,2020-10-21
BE,Wallonia,Hainaut,41498.0,,604,81,2020-10-21
BE,Wallonia,Liège,46163.0,,644,95,2020-10-21
BE,Brussels,Brussels,48083.0,,664,104,2020-10-21
BE,MISSING,MISSING,5714.0,,,,2020-10-22
BE,Wallonia,Luxembourg,8124.0,,95,16,2020-10-22
BE,Wallonia,BrabantWallon,13800.0,,65,9,2020-10-22
BE,Flanders,Limburg,14795.0,,116,22,2020-10-22
BE,Wallonia,Namur,16561.0,,192,30,2020-10-22
BE,Flanders,WestVlaanderen,21756.0,,240,32,2020-10-22
BE,Flanders,OostVlaanderen,26513.0,,338,58,2020-10-22
BE,Flanders,VlaamsBrabant,26567.0,,107,19,2020-10-22
BE,Flanders,Antwerpen,41061.0,,373,74,2020-10-22
BE,Wallonia,Hainaut,44580.0,,678,89,2020-10-22
BE,Wallonia,Liège,49136.0,,715,108,2020-10-22
BE,Brussels,Brussels,50774.0,,730,116,2020-10-22
BE,MISSING,MISSING,5919.0,,,,2020-10-23
BE,Wallonia,Luxembourg,8693.0,,116,19,2020-10-23
BE,Wallonia,BrabantWallon,14534.0,,73,9,2020-10-23
BE,Flanders,Limburg,15308.0,,131,24,2020-10-23
BE,Wallonia,Namur,17323.0,,225,35,2020-10-23
BE,Flanders,WestVlaanderen,23159.0,,279,34,2020-10-23
BE,Flanders,VlaamsBrabant,27960.0,,124,21,2020-10-23
BE,Flanders,OostVlaanderen,28218.0,,368,63,2020-10-23
BE,Flanders,Antwerpen,42881.0,,400,83,2020-10-23
BE,Wallonia,Hainaut,47962.0,,750,96,2020-10-23
BE,Wallonia,Liège,52919.0,,803,121,2020-10-23
BE,Brussels,Brussels,53368.0,,787,128,2020-10-23
BE,Wallonia,,,4,,,2020-10-23
BE,MISSING,MISSING,6055.0,,,,2020-10-24
BE,Wallonia,Luxembourg,9011.0,,121,19,2020-10-24
BE,Wallonia,BrabantWallon,15109.0,,91,9,2020-10-24
BE,Flanders,Limburg,15610.0,,135,26,2020-10-24
BE,Wallonia,Namur,18428.0,,257,43,2020-10-24
BE,Flanders,WestVlaanderen,23891.0,,327,45,2020-10-24
BE,Flanders,VlaamsBrabant,28674.0,,132,27,2020-10-24
BE,Flanders,OostVlaanderen,29146.0,,409,64,2020-10-24
BE,Flanders,Antwerpen,43680.0,,446,91,2020-10-24
BE,Wallonia,Hainaut,50201.0,,803,114,2020-10-24
BE,Brussels,Brussels,54584.0,,848,142,2020-10-24
BE,Wallonia,Liège,55407.0,,839,114,2020-10-24
BE,MISSING,MISSING,6098.0,,,,2020-10-25
BE,Wallonia,Luxembourg,9140.0,,126,22,2020-10-25
BE,Wallonia,BrabantWallon,15273.0,,96,10,2020-10-25
BE,Flanders,Limburg,15778.0,,149,33,2020-10-25
BE,Wallonia,Namur,18676.0,,275,46,2020-10-25
BE,Flanders,WestVlaanderen,24297.0,,365,51,2020-10-25
BE,Flanders,VlaamsBrabant,28939.0,,146,26,2020-10-25
BE,Flanders,OostVlaanderen,29634.0,,454,70,2020-10-25
BE,Flanders,Antwerpen,44155.0,,488,107,2020-10-25
BE,Wallonia,Hainaut,51546.0,,882,111,2020-10-25
BE,Brussels,Brussels,54934.0,,895,145,2020-10-25
BE,Wallonia,Liège,56206.0,,949,135,2020-10-25
BE,MISSING,MISSING,6351.0,,,,2020-10-26
BE,Wallonia,Luxembourg,9759.0,,133,21,2020-10-26
BE,Wallonia,BrabantWallon,15970.0,,118,13,2020-10-26
BE,Flanders,Limburg,16444.0,,167,36,2020-10-26
BE,Wallonia,Namur,19414.0,,292,45,2020-10-26
BE,Flanders,WestVlaanderen,26277.0,,407,55,2020-10-26
BE,Flanders,VlaamsBrabant,30703.0,,156,32,2020-10-26
BE,Flanders,OostVlaanderen,32007.0,,516,83,2020-10-26
BE,Flanders,Antwerpen,46458.0,,544,110,2020-10-26
BE,Wallonia,Hainaut,54186.0,,978,123,2020-10-26
BE,Brussels,Brussels,57158.0,,927,151,2020-10-26
BE,Wallonia,Liège,59794.0,,1030,143,2020-10-26
BE,MISSING,MISSING,6611.0,,,,2020-10-27
BE,Wallonia,Luxembourg,10410.0,,130,26,2020-10-27
BE,Wallonia,BrabantWallon,16996.0,,119,12,2020-10-27
BE,Flanders,Limburg,17022.0,,197,50,2020-10-27
BE,Wallonia,Namur,21442.0,,307,49,2020-10-27
BE,Flanders,WestVlaanderen,27783.0,,465,68,2020-10-27
BE,Flanders,VlaamsBrabant,32319.0,,177,42,2020-10-27
BE,Flanders,OostVlaanderen,33853.0,,573,90,2020-10-27
BE,Flanders,Antwerpen,48371.0,,563,109,2020-10-27
BE,Wallonia,Hainaut,58134.0,,1011,154,2020-10-27
BE,Brussels,Brussels,59708.0,,942,145,2020-10-27
BE,Wallonia,Liège,64062.0,,1064,167,2020-10-27
BE,MISSING,MISSING,6845.0,,,,2020-10-28
BE,Wallonia,Luxembourg,10914.0,,154,28,2020-10-28
BE,Flanders,Limburg,17526.0,,216,54,2020-10-28
BE,Wallonia,BrabantWallon,17576.0,,128,17,2020-10-28
BE,Wallonia,Namur,22555.0,,323,52,2020-10-28
BE,Flanders,WestVlaanderen,29094.0,,503,82,2020-10-28
BE,Flanders,VlaamsBrabant,33395.0,,193,52,2020-10-28
BE,Flanders,OostVlaanderen,35431.0,,622,101,2020-10-28
BE,Flanders,Antwerpen,49931.0,,589,115,2020-10-28
BE,Brussels,Brussels,61720.0,,1001,157,2020-10-28
BE,Wallonia,Hainaut,61931.0,,1083,167,2020-10-28
BE,Wallonia,Liège,67775.0,,1112,169,2020-10-28
BE,MISSING,MISSING,7042.0,,,,2020-10-29
BE,Wallonia,Luxembourg,11420.0,,160,27,2020-10-29
BE,Flanders,Limburg,17993.0,,223,54,2020-10-29
BE,Wallonia,BrabantWallon,18077.0,,130,17,2020-10-29
BE,Wallonia,Namur,23190.0,,338,55,2020-10-29
BE,Flanders,WestVlaanderen,30308.0,,533,87,2020-10-29
BE,Flanders,VlaamsBrabant,34350.0,,209,54,2020-10-29
BE,Flanders,OostVlaanderen,36947.0,,659,127,2020-10-29
BE,Flanders,Antwerpen,51222.0,,606,119,2020-10-29
BE,Brussels,Brussels,63318.0,,1026,166,2020-10-29
BE,Wallonia,Hainaut,65145.0,,1149,176,2020-10-29
BE,Wallonia,Liège,70755.0,,1154,175,2020-10-29
BE,MISSING,MISSING,7186.0,,,,2020-10-30
BE,Wallonia,Luxembourg,11931.0,,161,30,2020-10-30
BE,Flanders,Limburg,18480.0,,232,57,2020-10-30
BE,Wallonia,BrabantWallon,18680.0,,141,16,2020-10-30
BE,Wallonia,Namur,24625.0,,349,56,2020-10-30
BE,Flanders,WestVlaanderen,31436.0,,583,100,2020-10-30
BE,Flanders,VlaamsBrabant,35301.0,,213,51,2020-10-30
BE,Flanders,OostVlaanderen,38253.0,,703,135,2020-10-30
BE,Flanders,Antwerpen,52639.0,,642,127,2020-10-30
BE,Brussels,Brussels,64894.0,,1052,175,2020-10-30
BE,Wallonia,Hainaut,68411.0,,1208,182,2020-10-30
BE,Wallonia,Liège,73319.0,,1155,176,2020-10-30
BE,MISSING,MISSING,7291.0,,,,2020-10-31
BE,Wallonia,Luxembourg,12081.0,,158,32,2020-10-31
BE,Flanders,Limburg,18701.0,,216,55,2020-10-31
BE,Wallonia,BrabantWallon,18870.0,,139,17,2020-10-31
BE,Wallonia,Namur,25028.0,,355,63,2020-10-31
BE,Flanders,WestVlaanderen,32053.0,,593,108,2020-10-31
BE,Flanders,VlaamsBrabant,35664.0,,216,55,2020-10-31
BE,Flanders,OostVlaanderen,38749.0,,728,135,2020-10-31
BE,Flanders,Antwerpen,53170.0,,644,132,2020-10-31
BE,Brussels,Brussels,65555.0,,1091,183,2020-10-31
BE,Wallonia,Hainaut,69873.0,,1228,198,2020-10-31
BE,Wallonia,Liège,74428.0,,1134,183,2020-10-31
BE,Flanders,,,19,,,2020-10-31
BE,MISSING,MISSING,7336.0,,,,2020-11-01
BE,Wallonia,Luxembourg,12178.0,,172,33,2020-11-01
BE,Flanders,Limburg,18802.0,,260,67,2020-11-01
BE,Wallonia,BrabantWallon,18953.0,,139,17,2020-11-01
BE,Wallonia,Namur,25201.0,,360,65,2020-11-01
BE,Flanders,WestVlaanderen,32326.0,,621,111,2020-11-01
BE,Flanders,VlaamsBrabant,35821.0,,237,61,2020-11-01
BE,Flanders,OostVlaanderen,39068.0,,768,146,2020-11-01
BE,Flanders,Antwerpen,53490.0,,713,146,2020-11-01
BE,Brussels,Brussels,65735.0,,1122,187,2020-11-01
BE,Wallonia,Hainaut,70604.0,,1270,204,2020-11-01
BE,Wallonia,Liège,74610.0,,1162,186,2020-11-01
BE,MISSING,MISSING,7570.0,,,,2020-11-02
BE,Wallonia,Luxembourg,12594.0,,189,34,2020-11-02
BE,Flanders,Limburg,19351.0,,270,65,2020-11-02
BE,Wallonia,BrabantWallon,19476.0,,143,18,2020-11-02
BE,Wallonia,Namur,25995.0,,372,67,2020-11-02
BE,Flanders,WestVlaanderen,33743.0,,680,127,2020-11-02
BE,Flanders,VlaamsBrabant,36846.0,,270,64,2020-11-02
BE,Flanders,OostVlaanderen,40635.0,,813,169,2020-11-02
BE,Flanders,Antwerpen,54962.0,,758,153,2020-11-02
BE,Brussels,Brussels,67229.0,,1175,188,2020-11-02
BE,Wallonia,Hainaut,72525.0,,1345,215,2020-11-02
BE,Wallonia,Liège,77040.0,,1218,202,2020-11-02
BE,Flanders,,,20,,,2020-11-02
BE,MISSING,MISSING,7740.0,,,,2020-11-03
BE,Wallonia,Luxembourg,13003.0,,190,39,2020-11-03
BE,Flanders,Limburg,19691.0,,274,72,2020-11-03
BE,Wallonia,BrabantWallon,19901.0,,152,20,2020-11-03
BE,Wallonia,Namur,26779.0,,378,70,2020-11-03
BE,Flanders,WestVlaanderen,34709.0,,742,132,2020-11-03
BE,Flanders,VlaamsBrabant,37527.0,,284,64,2020-11-03
BE,Flanders,OostVlaanderen,41633.0,,881,186,2020-11-03
BE,Flanders,Antwerpen,56122.0,,778,164,2020-11-03
BE,Brussels,Brussels,68411.0,,1158,194,2020-11-03
BE,Wallonia,Hainaut,75352.0,,1386,225,2020-11-03
BE,Wallonia,Liège,79180.0,,1238,187,2020-11-03
BE,MISSING,MISSING,7884.0,,,,2020-11-04
BE,Wallonia,Luxembourg,13293.0,,186,38,2020-11-04
BE,Flanders,Limburg,19980.0,,277,80,2020-11-04
BE,Wallonia,BrabantWallon,20173.0,,140,20,2020-11-04
BE,Wallonia,Namur,27399.0,,379,75,2020-11-04
BE,Flanders,WestVlaanderen,35454.0,,736,137,2020-11-04
BE,Flanders,VlaamsBrabant,38142.0,,286,73,2020-11-04
BE,Flanders,OostVlaanderen,42676.0,,876,189,2020-11-04
BE,Flanders,Antwerpen,56888.0,,772,177,2020-11-04
BE,Brussels,Brussels,69289.0,,1159,198,2020-11-04
BE,Wallonia,Hainaut,77387.0,,1408,231,2020-11-04
BE,Wallonia,Liège,80696.0,,1192,194,2020-11-04
BE,MISSING,MISSING,7980.0,,,,2020-11-05
BE,Wallonia,Luxembourg,13481.0,,191,42,2020-11-05
BE,Flanders,Limburg,20238.0,,272,80,2020-11-05
BE,Wallonia,BrabantWallon,20438.0,,135,21,2020-11-05
BE,Wallonia,Namur,27892.0,,362,77,2020-11-05
BE,Flanders,WestVlaanderen,36176.0,,720,140,2020-11-05
BE,Flanders,VlaamsBrabant,38638.0,,298,80,2020-11-05
BE,Flanders,OostVlaanderen,43383.0,,857,183,2020-11-05
BE,Flanders,Antwerpen,57647.0,,805,174,2020-11-05
BE,Brussels,Brussels,70054.0,,1119,202,2020-11-05
BE,Wallonia,Hainaut,79159.0,,1379,239,2020-11-05
BE,Wallonia,Liège,81819.0,,1152,190,2020-11-05
BE,Flanders,,,21,,,2020-11-05
BE,MISSING,MISSING,8136.0,,,,2020-11-06
BE,Wallonia,Luxembourg,13749.0,,190,39,2020-11-06
BE,Flanders,Limburg,20488.0,,277,80,2020-11-06
BE,Wallonia,BrabantWallon,20648.0,,135,22,2020-11-06
BE,Wallonia,Namur,28251.0,,360,81,2020-11-06
BE,Flanders,WestVlaanderen,36722.0,,746,143,2020-11-06
BE,Flanders,VlaamsBrabant,39006.0,,293,81,2020-11-06
BE,Flanders,OostVlaanderen,44143.0,,862,197,2020-11-06
BE,Flanders,Antwerpen,58414.0,,795,179,2020-11-06
BE,Brussels,Brussels,70663.0,,1068,207,2020-11-06
BE,Wallonia,Hainaut,80373.0,,1370,237,2020-11-06
BE,Wallonia,Liège,82950.0,,1128,193,2020-11-06
BE,MISSING,MISSING,8216.0,,,,2020-11-07
BE,Wallonia,Luxembourg,13854.0,,181,42,2020-11-07
BE,Flanders,Limburg,20605.0,,254,83,2020-11-07
BE,Wallonia,BrabantWallon,20770.0,,128,20,2020-11-07
BE,Wallonia,Namur,28477.0,,339,83,2020-11-07
BE,Flanders,WestVlaanderen,36982.0,,672,145,2020-11-07
BE,Flanders,VlaamsBrabant,39197.0,,299,81,2020-11-07
BE,Flanders,OostVlaanderen,44463.0,,824,192,2020-11-07
BE,Flanders,Antwerpen,58815.0,,768,181,2020-11-07
BE,Brussels,Brussels,70974.0,,1024,203,2020-11-07
BE,Wallonia,Hainaut,80849.0,,1344,249,2020-11-07
BE,Wallonia,Liège,83384.0,,1062,185,2020-11-07
BE,MISSING,MISSING,8250.0,,,,2020-11-08
BE,Wallonia,Luxembourg,13902.0,,183,40,2020-11-08
BE,Flanders,Limburg,20673.0,,258,83,2020-11-08
BE,Wallonia,BrabantWallon,20809.0,,127,20,2020-11-08
BE,Wallonia,Namur,28565.0,,351,81,2020-11-08
BE,Flanders,WestVlaanderen,37170.0,,689,151,2020-11-08
BE,Flanders,VlaamsBrabant,39290.0,,306,79,2020-11-08
BE,Flanders,OostVlaanderen,44647.0,,816,187,2020-11-08
BE,Flanders,Antwerpen,59020.0,,785,185,2020-11-08
BE,Brussels,Brussels,71050.0,,1017,200,2020-11-08
BE,Wallonia,Hainaut,81185.0,,1357,260,2020-11-08
BE,Wallonia,Liège,83474.0,,1066,184,2020-11-08
BE,MISSING,MISSING,8378.0,,,,2020-11-09
BE,Wallonia,Luxembourg,14174.0,,182,36,2020-11-09
BE,Flanders,Limburg,21042.0,,269,79,2020-11-09
BE,Wallonia,BrabantWallon,21162.0,,127,19,2020-11-09
BE,Wallonia,Namur,29099.0,,367,83,2020-11-09
BE,Flanders,WestVlaanderen,38052.0,,722,147,2020-11-09
BE,Flanders,VlaamsBrabant,39880.0,,314,85,2020-11-09
BE,Flanders,OostVlaanderen,45686.0,,876,186,2020-11-09
BE,Flanders,Antwerpen,60060.0,,826,181,2020-11-09
BE,Brussels,Brussels,71863.0,,1056,205,2020-11-09
BE,Wallonia,Hainaut,82639.0,,1392,264,2020-11-09
BE,Wallonia,Liège,84613.0,,1090,189,2020-11-09
BE,MISSING,MISSING,8486.0,,,,2020-11-10
BE,Wallonia,Luxembourg,14461.0,,172,39,2020-11-10
BE,Flanders,Limburg,21367.0,,274,74,2020-11-10
BE,Wallonia,BrabantWallon,21397.0,,120,20,2020-11-10
BE,Wallonia,Namur,29603.0,,365,87,2020-11-10
BE,Flanders,WestVlaanderen,38713.0,,719,154,2020-11-10
BE,Flanders,VlaamsBrabant,40353.0,,317,83,2020-11-10
BE,Flanders,OostVlaanderen,46577.0,,848,179,2020-11-10
BE,Flanders,Antwerpen,60828.0,,810,184,2020-11-10
BE,Brussels,Brussels,72584.0,,991,199,2020-11-10
BE,Wallonia,Hainaut,84194.0,,1387,262,2020-11-10
BE,Wallonia,Liège,85747.0,,1055,189,2020-11-10
BE,Flanders,,,22,,,2020-11-10
BE,MISSING,MISSING,8518.0,,,,2020-11-11
BE,Wallonia,Luxembourg,14517.0,,174,40,2020-11-11
BE,Wallonia,BrabantWallon,21450.0,,112,22,2020-11-11
BE,Flanders,Limburg,21494.0,,268,70,2020-11-11
BE,Wallonia,Namur,29763.0,,352,83,2020-11-11
BE,Flanders,WestVlaanderen,38896.0,,719,155,2020-11-11
BE,Flanders,VlaamsBrabant,40448.0,,313,79,2020-11-11
BE,Flanders,OostVlaanderen,46858.0,,827,181,2020-11-11
BE,Flanders,Antwerpen,61073.0,,813,187,2020-11-11
BE,Brussels,Brussels,72748.0,,974,197,2020-11-11
BE,Wallonia,Hainaut,84616.0,,1338,256,2020-11-11
BE,Wallonia,Liège,85930.0,,989,193,2020-11-11
BE,MISSING,MISSING,8622.0,,,,2020-11-12
BE,Wallonia,Luxembourg,14771.0,,180,41,2020-11-12
BE,Wallonia,BrabantWallon,21688.0,,121,22,2020-11-12
BE,Flanders,Limburg,21786.0,,287,73,2020-11-12
BE,Wallonia,Namur,30107.0,,349,83,2020-11-12
BE,Flanders,WestVlaanderen,39532.0,,727,149,2020-11-12
BE,Flanders,VlaamsBrabant,40919.0,,321,79,2020-11-12
BE,Flanders,OostVlaanderen,47632.0,,841,184,2020-11-12
BE,Flanders,Antwerpen,61759.0,,824,199,2020-11-12
BE,Brussels,Brussels,73324.0,,1017,194,2020-11-12
BE,Wallonia,Hainaut,85828.0,,1358,253,2020-11-12
BE,Wallonia,Liège,86810.0,,985,179,2020-11-12
BE,MISSING,MISSING,8711.0,,,,2020-11-13
BE,Wallonia,Luxembourg,14914.0,,173,38,2020-11-13
BE,Wallonia,BrabantWallon,21928.0,,121,20,2020-11-13
BE,Flanders,Limburg,22021.0,,274,79,2020-11-13
BE,Wallonia,Namur,30378.0,,344,83,2020-11-13
BE,Flanders,WestVlaanderen,40028.0,,695,150,2020-11-13
BE,Flanders,VlaamsBrabant,41242.0,,307,77,2020-11-13
BE,Flanders,OostVlaanderen,48456.0,,796,181,2020-11-13
BE,Flanders,Antwerpen,62422.0,,806,198,2020-11-13
BE,Brussels,Brussels,73819.0,,997,203,2020-11-13
BE,Wallonia,Hainaut,86947.0,,1287,249,2020-11-13
BE,Wallonia,Liège,87608.0,,962,179,2020-11-13
BE,MISSING,MISSING,8743.0,,,,2020-11-14
BE,Wallonia,Luxembourg,15025.0,,152,34,2020-11-14
BE,Wallonia,BrabantWallon,22076.0,,112,17,2020-11-14
BE,Flanders,Limburg,22138.0,,270,74,2020-11-14
BE,Wallonia,Namur,30536.0,,329,87,2020-11-14
BE,Flanders,WestVlaanderen,40270.0,,677,149,2020-11-14
BE,Flanders,VlaamsBrabant,41366.0,,291,72,2020-11-14
BE,Flanders,OostVlaanderen,48749.0,,757,181,2020-11-14
BE,Flanders,Antwerpen,62618.0,,790,192,2020-11-14
BE,Brussels,Brussels,74027.0,,969,206,2020-11-14
BE,Wallonia,Hainaut,87384.0,,1230,236,2020-11-14
BE,Wallonia,Liège,87902.0,,928,175,2020-11-14
BE,MISSING,MISSING,8778.0,,,,2020-11-15
BE,Wallonia,Luxembourg,15057.0,,154,36,2020-11-15
BE,Wallonia,BrabantWallon,22093.0,,113,17,2020-11-15
BE,Flanders,Limburg,22202.0,,282,73,2020-11-15
BE,Wallonia,Namur,30556.0,,331,85,2020-11-15
BE,Flanders,WestVlaanderen,40402.0,,692,158,2020-11-15
BE,Flanders,VlaamsBrabant,41414.0,,287,75,2020-11-15
BE,Flanders,OostVlaanderen,48871.0,,753,184,2020-11-15
BE,Flanders,Antwerpen,62856.0,,791,192,2020-11-15
BE,Brussels,Brussels,74093.0,,970,210,2020-11-15
BE,Wallonia,Hainaut,87607.0,,1224,232,2020-11-15
BE,Wallonia,Liège,87958.0,,921,177,2020-11-15
BE,MISSING,MISSING,8880.0,,,,2020-11-16
BE,Wallonia,Luxembourg,15248.0,,165,34,2020-11-16
BE,Wallonia,BrabantWallon,22299.0,,110,18,2020-11-16
BE,Flanders,Limburg,22537.0,,293,76,2020-11-16
BE,Wallonia,Namur,30824.0,,325,79,2020-11-16
BE,Flanders,WestVlaanderen,41005.0,,706,151,2020-11-16
BE,Flanders,VlaamsBrabant,41836.0,,290,74,2020-11-16
BE,Flanders,OostVlaanderen,49637.0,,772,180,2020-11-16
BE,Flanders,Antwerpen,63662.0,,804,178,2020-11-16
BE,Brussels,Brussels,74606.0,,965,210,2020-11-16
BE,Wallonia,Hainaut,88483.0,,1225,232,2020-11-16
