"DATE","PROVINCE","REGION","NR_REPORTING","TOTAL_IN","TOTAL_IN_ICU","NEW_IN","NEW_IN_ICU","TOTAL_IN_RESP","TOTAL_IN_ECMO"
2020-04-15,"Namur","Wallonia",6,189,49,7,7,33,5
2020-04-15,"OostVlaanderen","Flanders",14,650,155,43,43,107,4
2020-04-15,"VlaamsBrabant","Flanders",6,287,66,18,18,40,3
2020-04-15,"WestVlaanderen","Flanders",11,656,123,63,63,64,0
2020-04-16,"Antwerpen","Flanders",14,817,200,41,41,156,4
2020-04-16,"BrabantWallon","Wallonia",2,65,14,2,2,10,0
2020-04-16,"Brussels","Brussels",15,822,172,46,46,138,17
2020-04-16,"Hainaut","Wallonia",14,714,135,63,63,106,8
2020-04-16,"Limburg","Flanders",7,411,91,35,35,68,1
2020-04-16,"Liège","Wallonia",12,519,142,19,19,108,2
2020-04-16,"Luxembourg","Wallonia",3,99,20,7,7,18,1
2020-04-16,"Namur","Wallonia",6,193,46,17,17,28,3
2020-04-16,"OostVlaanderen","Flanders",14,651,156,40,40,107,2
2020-04-16,"VlaamsBrabant","Flanders",6,272,60,21,21,40,3
2020-04-16,"WestVlaanderen","Flanders",11,618,114,22,22,67,1
2020-04-17,"Antwerpen","Flanders",14,804,193,51,51,153,4
2020-04-17,"BrabantWallon","Wallonia",2,57,14,2,2,13,0
2020-04-17,"Brussels","Brussels",15,824,174,47,47,130,17
2020-04-17,"Hainaut","Wallonia",14,734,128,48,48,94,11
2020-04-17,"Limburg","Flanders",7,392,92,31,31,68,1
2020-04-17,"Liège","Wallonia",12,501,135,26,26,100,2
2020-04-17,"Luxembourg","Wallonia",3,96,22,4,4,19,1
2020-04-17,"Namur","Wallonia",6,182,42,10,10,28,4
2020-04-17,"OostVlaanderen","Flanders",14,625,144,32,32,99,4
2020-04-17,"VlaamsBrabant","Flanders",6,263,59,21,21,36,4
2020-04-17,"WestVlaanderen","Flanders",11,610,116,34,34,69,0
2020-04-18,"Antwerpen","Flanders",14,776,188,24,24,151,4
2020-04-18,"BrabantWallon","Wallonia",2,51,11,0,0,10,0
2020-04-18,"Brussels","Brussels",15,810,175,38,38,131,15
2020-04-18,"Hainaut","Wallonia",14,701,126,42,42,92,7
2020-04-18,"Limburg","Flanders",7,381,88,41,41,63,1
2020-04-18,"Liège","Wallonia",12,490,128,37,37,90,2
2020-04-18,"Luxembourg","Wallonia",3,92,21,7,7,18,0
2020-04-18,"Namur","Wallonia",6,173,43,7,7,28,3
2020-04-18,"OostVlaanderen","Flanders",14,587,130,35,35,95,3
2020-04-18,"VlaamsBrabant","Flanders",6,244,58,13,13,32,3
2020-04-18,"WestVlaanderen","Flanders",11,584,113,21,21,71,2
2020-04-19,"Antwerpen","Flanders",14,793,184,33,33,148,4
2020-04-19,"BrabantWallon","Wallonia",2,51,12,2,2,9,0
2020-04-19,"Brussels","Brussels",15,798,175,36,36,128,15
2020-04-19,"Hainaut","Wallonia",14,695,121,30,30,91,8
2020-04-19,"Limburg","Flanders",7,381,86,27,27,65,1
2020-04-19,"Liège","Wallonia",12,504,128,25,25,91,2
2020-04-19,"Luxembourg","Wallonia",3,94,22,3,3,18,0
2020-04-19,"Namur","Wallonia",6,180,41,9,9,25,4
2020-04-19,"OostVlaanderen","Flanders",14,603,137,27,27,91,2
2020-04-19,"VlaamsBrabant","Flanders",6,255,57,13,13,32,2
2020-04-19,"WestVlaanderen","Flanders",11,586,108,22,22,62,1
2020-04-20,"Antwerpen","Flanders",14,789,176,30,30,144,5
2020-04-20,"BrabantWallon","Wallonia",2,50,12,0,0,9,0
2020-04-20,"Brussels","Brussels",15,802,183,18,18,133,16
2020-04-20,"Hainaut","Wallonia",14,721,121,46,46,95,9
2020-04-20,"Limburg","Flanders",7,376,84,12,12,66,1
2020-04-20,"Liège","Wallonia",12,502,128,12,12,96,2
2020-04-20,"Luxembourg","Wallonia",3,93,23,1,1,15,0
2020-04-20,"Namur","Wallonia",6,195,43,17,17,26,4
2020-04-20,"OostVlaanderen","Flanders",14,617,143,20,20,95,2
2020-04-20,"VlaamsBrabant","Flanders",6,248,56,6,6,30,2
2020-04-20,"WestVlaanderen","Flanders",11,603,110,22,22,68,1
2020-04-21,"Antwerpen","Flanders",14,747,170,38,38,133,4
2020-04-21,"BrabantWallon","Wallonia",2,47,13,3,3,10,0
2020-04-21,"Brussels","Brussels",15,747,168,27,27,128,15
2020-04-21,"Hainaut","Wallonia",14,693,116,53,53,87,9
2020-04-21,"Limburg","Flanders",7,360,77,22,22,60,1
2020-04-21,"Liège","Wallonia",12,483,121,31,31,93,2
2020-04-21,"Luxembourg","Wallonia",3,91,19,7,7,14,0
2020-04-21,"Namur","Wallonia",6,184,39,8,8,25,4
2020-04-21,"OostVlaanderen","Flanders",14,597,136,28,28,91,2
2020-04-21,"VlaamsBrabant","Flanders",6,242,56,17,17,29,4
2020-04-21,"WestVlaanderen","Flanders",11,574,105,28,28,63,1
2020-04-22,"Antwerpen","Flanders",14,702,164,24,24,128,4
2020-04-22,"BrabantWallon","Wallonia",2,39,12,0,0,9,0
2020-04-22,"Brussels","Brussels",15,723,170,44,44,128,17
2020-04-22,"Hainaut","Wallonia",14,676,113,49,49,77,8
2020-04-22,"Limburg","Flanders",7,341,79,14,14,62,1
2020-04-22,"Liège","Wallonia",12,466,118,23,23,90,2
2020-04-22,"Luxembourg","Wallonia",3,83,18,3,3,14,0
2020-04-22,"Namur","Wallonia",6,181,42,14,14,25,4
2020-04-22,"OostVlaanderen","Flanders",14,542,135,20,20,84,1
2020-04-22,"VlaamsBrabant","Flanders",6,220,51,7,7,30,5
2020-04-22,"WestVlaanderen","Flanders",11,554,91,18,18,56,1
2020-04-23,"Antwerpen","Flanders",14,681,163,29,29,129,5
2020-04-23,"BrabantWallon","Wallonia",2,35,12,3,3,9,0
2020-04-23,"Brussels","Brussels",15,716,165,36,36,121,17
2020-04-23,"Hainaut","Wallonia",14,653,115,34,34,77,8
2020-04-23,"Limburg","Flanders",7,318,74,12,12,59,1
2020-04-23,"Liège","Wallonia",12,435,109,21,21,77,0
2020-04-23,"Luxembourg","Wallonia",3,80,17,7,7,12,0
2020-04-23,"Namur","Wallonia",6,168,43,5,5,26,4
2020-04-23,"OostVlaanderen","Flanders",14,522,132,19,19,79,1
2020-04-23,"VlaamsBrabant","Flanders",6,210,49,9,9,32,7
2020-04-23,"WestVlaanderen","Flanders",11,535,91,29,29,60,1
2020-04-24,"Antwerpen","Flanders",14,650,154,34,34,116,5
2020-04-24,"BrabantWallon","Wallonia",2,35,11,2,2,9,0
2020-04-24,"Brussels","Brussels",15,706,165,36,36,113,17
2020-04-24,"Hainaut","Wallonia",14,648,103,41,41,74,11
2020-04-24,"Limburg","Flanders",7,315,76,22,22,53,1
2020-04-24,"Liège","Wallonia",12,418,102,24,24,75,0
2020-04-24,"Luxembourg","Wallonia",3,74,16,2,2,12,0
2020-04-24,"Namur","Wallonia",6,152,37,4,4,22,4
2020-04-24,"OostVlaanderen","Flanders",14,481,130,17,17,77,1
2020-04-24,"VlaamsBrabant","Flanders",6,206,52,14,14,29,6
2020-04-24,"WestVlaanderen","Flanders",11,510,88,25,25,55,1
2020-04-25,"Antwerpen","Flanders",14,621,154,36,36,111,4
2020-04-25,"BrabantWallon","Wallonia",2,37,10,4,4,7,0
2020-04-25,"Brussels","Brussels",15,667,158,30,30,109,15
2020-04-25,"Hainaut","Wallonia",14,583,94,27,27,72,9
2020-04-25,"Limburg","Flanders",7,311,76,28,28,45,2
2020-04-25,"Liège","Wallonia",12,384,101,4,4,80,0
2020-04-25,"Luxembourg","Wallonia",3,69,13,4,4,12,0
2020-04-25,"Namur","Wallonia",6,142,35,7,7,23,5
2020-04-25,"OostVlaanderen","Flanders",14,463,124,29,29,74,0
2020-04-25,"VlaamsBrabant","Flanders",6,200,50,16,16,30,7
2020-04-25,"WestVlaanderen","Flanders",11,480,86,18,18,57,1
2020-04-26,"Antwerpen","Flanders",14,607,157,15,15,109,4
2020-04-26,"BrabantWallon","Wallonia",2,38,11,1,1,6,0
2020-04-26,"Brussels","Brussels",15,671,156,26,26,108,15
2020-04-26,"Hainaut","Wallonia",14,593,98,22,22,70,9
2020-04-26,"Limburg","Flanders",7,308,79,16,16,49,2
2020-04-26,"Liège","Wallonia",12,394,103,11,11,73,1
2020-04-26,"Luxembourg","Wallonia",3,70,15,2,2,10,0
2020-04-26,"Namur","Wallonia",6,144,32,7,7,22,6
2020-04-26,"OostVlaanderen","Flanders",14,462,121,17,17,70,0
2020-04-26,"VlaamsBrabant","Flanders",6,198,48,4,4,27,7
2020-04-26,"WestVlaanderen","Flanders",11,483,83,9,9,56,1
2020-04-27,"Antwerpen","Flanders",14,606,145,27,27,102,4
2020-04-27,"BrabantWallon","Wallonia",2,38,13,0,0,11,0
2020-04-27,"Brussels","Brussels",15,679,157,24,24,109,15
2020-04-27,"Hainaut","Wallonia",14,599,92,23,23,65,7
2020-04-27,"Limburg","Flanders",7,312,79,7,7,45,2
2020-04-27,"Liège","Wallonia",12,397,96,11,11,62,1
2020-04-27,"Luxembourg","Wallonia",3,72,14,3,3,10,0
2020-04-27,"Namur","Wallonia",6,144,31,6,6,21,4
2020-04-27,"OostVlaanderen","Flanders",14,466,125,12,12,66,0
2020-04-27,"VlaamsBrabant","Flanders",6,189,40,5,5,22,7
2020-04-27,"WestVlaanderen","Flanders",11,474,84,11,11,53,1
2020-04-28,"Antwerpen","Flanders",14,603,135,27,27,98,4
2020-04-28,"BrabantWallon","Wallonia",2,36,12,0,0,10,0
2020-04-28,"Brussels","Brussels",15,651,147,25,25,105,14
2020-04-28,"Hainaut","Wallonia",14,543,83,20,20,59,7
2020-04-28,"Limburg","Flanders",7,295,72,14,14,46,3
2020-04-28,"Liège","Wallonia",12,364,85,19,19,56,1
2020-04-28,"Luxembourg","Wallonia",3,64,12,0,0,9,0
2020-04-28,"Namur","Wallonia",6,134,27,13,13,20,4
2020-04-28,"OostVlaanderen","Flanders",14,424,111,14,14,62,0
2020-04-28,"VlaamsBrabant","Flanders",6,176,35,13,13,20,7
2020-04-28,"WestVlaanderen","Flanders",11,443,78,20,20,49,3
2020-04-29,"Antwerpen","Flanders",14,585,134,25,25,94,5
2020-04-29,"BrabantWallon","Wallonia",2,37,12,2,2,11,0
2020-04-29,"Brussels","Brussels",15,648,143,26,26,103,14
2020-04-29,"Hainaut","Wallonia",14,529,80,29,29,58,7
2020-04-29,"Limburg","Flanders",7,287,67,26,26,43,3
2020-04-29,"Liège","Wallonia",12,324,81,14,14,53,1
2020-04-29,"Luxembourg","Wallonia",3,67,11,6,6,7,0
2020-04-29,"Namur","Wallonia",6,130,25,6,6,18,5
2020-04-29,"OostVlaanderen","Flanders",14,401,106,21,21,57,0
2020-04-29,"VlaamsBrabant","Flanders",6,170,30,10,10,23,7
2020-04-29,"WestVlaanderen","Flanders",11,431,80,20,20,50,3
2020-04-30,"Antwerpen","Flanders",14,544,128,23,23,88,5
2020-04-30,"BrabantWallon","Wallonia",2,35,11,3,3,10,0
2020-04-30,"Brussels","Brussels",15,615,140,30,30,99,16
2020-04-30,"Hainaut","Wallonia",14,509,84,24,24,57,6
2020-04-30,"Limburg","Flanders",7,272,59,17,17,40,3
2020-04-30,"Liège","Wallonia",12,302,79,17,17,51,1
2020-04-30,"Luxembourg","Wallonia",3,62,11,1,1,6,0
2020-04-30,"Namur","Wallonia",6,128,26,9,9,18,5
2020-04-30,"OostVlaanderen","Flanders",14,369,101,8,8,56,0
2020-04-30,"VlaamsBrabant","Flanders",6,153,30,7,7,22,6
2020-04-30,"WestVlaanderen","Flanders",11,397,80,14,14,44,1
2020-05-01,"Antwerpen","Flanders",14,524,124,20,20,84,5
2020-05-01,"BrabantWallon","Wallonia",2,35,11,3,3,9,0
2020-05-01,"Brussels","Brussels",15,574,129,15,15,94,15
2020-05-01,"Hainaut","Wallonia",14,429,68,14,14,51,7
2020-05-01,"Limburg","Flanders",7,255,57,21,21,33,3
2020-05-01,"Liège","Wallonia",12,273,66,12,12,47,1
2020-05-01,"Luxembourg","Wallonia",3,54,11,1,1,6,0
2020-05-01,"Namur","Wallonia",6,115,26,7,7,17,2
2020-05-01,"OostVlaanderen","Flanders",14,344,94,20,20,54,0
2020-05-01,"VlaamsBrabant","Flanders",6,136,30,8,8,17,5
2020-05-01,"WestVlaanderen","Flanders",11,370,74,13,13,40,3
2020-05-02,"Antwerpen","Flanders",14,525,126,23,23,77,5
2020-05-02,"BrabantWallon","Wallonia",2,34,10,0,0,7,0
2020-05-02,"Brussels","Brussels",15,558,124,6,6,92,14
2020-05-02,"Hainaut","Wallonia",14,425,73,12,12,51,6
2020-05-02,"Limburg","Flanders",7,252,61,7,7,32,3
2020-05-02,"Liège","Wallonia",12,276,69,12,12,42,0
2020-05-02,"Luxembourg","Wallonia",3,55,11,1,1,7,0
2020-05-02,"Namur","Wallonia",6,115,24,4,4,16,4
2020-05-02,"OostVlaanderen","Flanders",14,349,86,13,13,44,2
2020-05-02,"VlaamsBrabant","Flanders",6,139,28,0,0,19,5
2020-05-02,"WestVlaanderen","Flanders",11,352,72,4,4,39,3
2020-05-03,"Antwerpen","Flanders",14,530,119,16,16,76,5
2020-05-03,"BrabantWallon","Wallonia",2,32,10,0,0,5,0
2020-05-03,"Brussels","Brussels",15,540,120,8,8,82,14
2020-05-03,"Hainaut","Wallonia",14,428,74,8,8,50,7
2020-05-03,"Limburg","Flanders",7,253,57,11,11,32,3
2020-05-03,"Liège","Wallonia",12,269,65,3,3,40,0
2020-05-03,"Luxembourg","Wallonia",3,55,11,0,0,6,0
2020-05-03,"Namur","Wallonia",6,113,24,1,1,14,4
2020-05-03,"OostVlaanderen","Flanders",14,333,79,2,2,40,2
2020-05-03,"VlaamsBrabant","Flanders",6,140,28,4,4,18,5
2020-05-03,"WestVlaanderen","Flanders",11,351,68,9,9,38,1
2020-05-04,"Antwerpen","Flanders",14,534,118,22,22,71,4
2020-05-04,"BrabantWallon","Wallonia",2,39,11,1,1,5,0
2020-05-04,"Brussels","Brussels",15,542,121,18,18,80,12
2020-05-04,"Hainaut","Wallonia",14,431,70,12,12,50,5
2020-05-04,"Limburg","Flanders",7,260,57,5,5,30,3
2020-05-04,"Liège","Wallonia",12,262,63,1,1,43,1
2020-05-04,"Luxembourg","Wallonia",3,51,11,0,0,6,0
2020-05-04,"Namur","Wallonia",6,121,23,6,6,14,4
2020-05-04,"OostVlaanderen","Flanders",14,346,74,14,14,38,2
2020-05-04,"VlaamsBrabant","Flanders",6,141,28,5,5,15,4
2020-05-04,"WestVlaanderen","Flanders",11,353,70,8,8,35,0
2020-05-05,"Antwerpen","Flanders",14,519,101,15,15,70,4
2020-05-05,"BrabantWallon","Wallonia",2,29,9,1,1,5,0
2020-05-05,"Brussels","Brussels",15,502,109,18,18,77,14
2020-05-05,"Hainaut","Wallonia",14,389,60,28,28,47,5
2020-05-05,"Limburg","Flanders",7,251,53,24,24,29,3
2020-05-05,"Liège","Wallonia",12,229,59,4,4,33,1
2020-05-05,"Luxembourg","Wallonia",3,49,7,3,3,5,0
2020-05-05,"Namur","Wallonia",6,109,20,6,6,13,4
2020-05-05,"OostVlaanderen","Flanders",14,320,73,8,8,36,2
2020-05-05,"VlaamsBrabant","Flanders",6,132,27,6,6,17,5
2020-05-05,"WestVlaanderen","Flanders",11,339,64,10,10,35,0
2020-05-06,"Antwerpen","Flanders",14,532,98,30,30,67,4
2020-05-06,"BrabantWallon","Wallonia",2,27,7,2,2,5,0
2020-05-06,"Brussels","Brussels",15,486,102,16,16,76,12
2020-05-06,"Hainaut","Wallonia",14,366,54,12,12,44,5
2020-05-06,"Limburg","Flanders",7,226,53,9,9,28,2
2020-05-06,"Liège","Wallonia",12,201,53,10,10,33,1
2020-05-06,"Luxembourg","Wallonia",3,45,7,0,0,5,0
2020-05-06,"Namur","Wallonia",6,104,20,2,2,14,3
2020-05-06,"OostVlaanderen","Flanders",14,293,68,7,7,39,2
2020-05-06,"VlaamsBrabant","Flanders",6,115,24,7,7,15,5
2020-05-06,"WestVlaanderen","Flanders",11,304,56,6,6,33,1
2020-05-07,"Antwerpen","Flanders",14,520,92,25,25,66,2
2020-05-07,"BrabantWallon","Wallonia",2,27,6,0,0,5,0
2020-05-07,"Brussels","Brussels",15,452,94,18,18,68,12
2020-05-07,"Hainaut","Wallonia",14,344,50,21,21,39,6
2020-05-07,"Limburg","Flanders",7,218,50,8,8,30,2
2020-05-07,"Liège","Wallonia",12,190,54,8,8,31,1
2020-05-07,"Luxembourg","Wallonia",3,44,5,1,1,5,0
2020-05-07,"Namur","Wallonia",6,101,19,7,7,12,3
2020-05-07,"OostVlaanderen","Flanders",14,263,60,12,12,37,2
2020-05-07,"VlaamsBrabant","Flanders",6,109,24,6,6,15,4
2020-05-07,"WestVlaanderen","Flanders",11,287,54,16,16,31,2
2020-05-08,"Antwerpen","Flanders",14,459,88,15,15,60,2
2020-05-08,"BrabantWallon","Wallonia",2,23,7,0,0,5,0
2020-05-08,"Brussels","Brussels",15,436,92,13,13,69,11
2020-05-08,"Hainaut","Wallonia",14,329,50,14,14,36,6
2020-05-08,"Limburg","Flanders",7,201,48,9,9,29,2
2020-05-08,"Liège","Wallonia",12,184,52,8,8,30,1
2020-05-08,"Luxembourg","Wallonia",3,39,6,0,0,5,0
2020-05-08,"Namur","Wallonia",6,94,18,4,4,12,3
2020-05-08,"OostVlaanderen","Flanders",14,245,60,5,5,33,2
2020-05-08,"VlaamsBrabant","Flanders",6,104,26,3,3,14,4
2020-05-08,"WestVlaanderen","Flanders",11,267,55,8,8,35,1
2020-05-09,"Antwerpen","Flanders",14,407,85,11,11,57,2
2020-05-09,"BrabantWallon","Wallonia",2,23,7,2,2,3,0
2020-05-09,"Brussels","Brussels",15,433,94,16,16,61,10
2020-05-09,"Hainaut","Wallonia",14,298,47,8,8,32,6
2020-05-09,"Limburg","Flanders",7,176,42,10,10,23,2
2020-05-09,"Liège","Wallonia",12,171,46,5,5,30,1
2020-05-09,"Luxembourg","Wallonia",3,36,6,3,3,4,0
2020-05-09,"Namur","Wallonia",6,94,19,2,2,12,3
2020-05-09,"OostVlaanderen","Flanders",14,236,52,8,8,29,2
2020-05-09,"VlaamsBrabant","Flanders",6,99,25,7,7,14,4
2020-05-09,"WestVlaanderen","Flanders",11,249,52,13,13,30,3
2020-05-10,"Antwerpen","Flanders",14,409,86,8,8,55,1
2020-05-10,"BrabantWallon","Wallonia",2,25,7,2,2,3,0
2020-05-10,"Brussels","Brussels",15,429,91,10,10,59,10
2020-05-10,"Hainaut","Wallonia",14,300,50,13,13,36,5
2020-05-10,"Limburg","Flanders",7,172,43,3,3,25,2
2020-05-10,"Liège","Wallonia",12,169,50,6,6,29,1
2020-05-10,"Luxembourg","Wallonia",3,34,5,0,0,4,0
2020-05-10,"Namur","Wallonia",6,95,19,3,3,11,3
2020-05-10,"OostVlaanderen","Flanders",14,238,52,10,10,29,2
2020-05-10,"VlaamsBrabant","Flanders",6,100,23,3,3,14,4
2020-05-10,"WestVlaanderen","Flanders",11,251,51,4,4,31,3
2020-05-11,"Antwerpen","Flanders",14,418,88,12,12,57,2
2020-05-11,"BrabantWallon","Wallonia",2,26,7,1,1,2,0
2020-05-11,"Brussels","Brussels",15,416,89,9,9,59,11
2020-05-11,"Hainaut","Wallonia",14,307,47,2,2,33,5
2020-05-11,"Limburg","Flanders",7,176,41,10,10,19,2
2020-05-11,"Liège","Wallonia",12,181,49,3,3,27,0
2020-05-11,"Luxembourg","Wallonia",3,34,5,0,0,4,0
2020-05-11,"Namur","Wallonia",6,94,19,2,2,9,3
2020-05-11,"OostVlaanderen","Flanders",14,225,50,0,0,29,2
2020-05-11,"VlaamsBrabant","Flanders",6,97,21,3,3,12,4
2020-05-11,"WestVlaanderen","Flanders",11,256,49,6,6,31,3
2020-05-12,"Antwerpen","Flanders",14,400,81,17,17,60,2
2020-05-12,"BrabantWallon","Wallonia",2,25,7,1,1,2,0
2020-05-12,"Brussels","Brussels",15,373,83,9,9,58,9
2020-05-12,"Hainaut","Wallonia",14,281,44,12,12,28,5
2020-05-12,"Limburg","Flanders",7,164,36,4,4,19,2
2020-05-12,"Liège","Wallonia",12,173,41,8,8,25,0
2020-05-12,"Luxembourg","Wallonia",3,34,4,1,1,3,0
2020-05-12,"Namur","Wallonia",6,90,16,2,2,10,3
2020-05-12,"OostVlaanderen","Flanders",14,211,50,9,9,26,2
2020-05-12,"VlaamsBrabant","Flanders",6,88,20,3,3,12,4
2020-05-12,"WestVlaanderen","Flanders",11,246,45,8,8,27,3
2020-05-13,"Antwerpen","Flanders",14,381,77,14,14,47,1
2020-05-13,"BrabantWallon","Wallonia",2,17,6,0,0,2,0
2020-05-13,"Brussels","Brussels",15,360,78,10,10,49,9
2020-05-13,"Hainaut","Wallonia",14,265,40,14,14,29,4
2020-05-13,"Limburg","Flanders",7,146,35,6,6,18,2
2020-05-13,"Liège","Wallonia",12,162,41,7,7,22,0
2020-05-13,"Luxembourg","Wallonia",3,34,4,2,2,3,0
2020-05-13,"Namur","Wallonia",6,81,14,5,5,8,3
2020-05-13,"OostVlaanderen","Flanders",14,204,48,8,8,25,2
2020-05-13,"VlaamsBrabant","Flanders",6,71,18,4,4,12,4
2020-05-13,"WestVlaanderen","Flanders",11,245,46,13,13,24,3
2020-05-14,"Antwerpen","Flanders",14,354,68,9,9,49,1
2020-05-14,"BrabantWallon","Wallonia",2,17,4,0,0,2,0
2020-05-14,"Brussels","Brussels",15,330,71,5,5,46,6
2020-05-14,"Hainaut","Wallonia",14,252,41,12,12,30,4
2020-05-14,"Limburg","Flanders",7,134,30,3,3,16,1
2020-05-14,"Liège","Wallonia",12,158,39,5,5,20,1
2020-05-14,"Luxembourg","Wallonia",3,34,3,2,2,3,0
2020-05-14,"Namur","Wallonia",6,86,15,4,4,8,3
2020-05-14,"OostVlaanderen","Flanders",14,184,47,8,8,21,2
2020-05-14,"VlaamsBrabant","Flanders",6,69,18,1,1,11,3
2020-05-14,"WestVlaanderen","Flanders",11,244,44,17,17,25,3
2020-05-15,"Antwerpen","Flanders",14,337,66,10,10,43,0
2020-05-15,"BrabantWallon","Wallonia",2,17,4,1,1,2,0
2020-05-15,"Brussels","Brussels",15,298,66,14,14,45,7
2020-05-15,"Hainaut","Wallonia",14,236,38,7,7,22,2
2020-05-15,"Limburg","Flanders",7,125,28,6,6,15,1
2020-05-15,"Liège","Wallonia",12,141,37,5,5,22,1
2020-05-15,"Luxembourg","Wallonia",3,31,3,1,1,3,0
2020-05-15,"Namur","Wallonia",6,82,16,2,2,11,3
2020-05-15,"OostVlaanderen","Flanders",14,173,46,4,4,20,2
2020-05-15,"VlaamsBrabant","Flanders",6,74,17,3,3,10,3
2020-05-15,"WestVlaanderen","Flanders",11,236,43,12,12,26,3
2020-05-16,"Antwerpen","Flanders",14,298,61,11,11,41,0
2020-05-16,"BrabantWallon","Wallonia",2,14,4,0,0,3,0
2020-05-16,"Brussels","Brussels",15,301,64,12,12,42,5
2020-05-16,"Hainaut","Wallonia",14,220,37,11,11,22,2
2020-05-16,"Limburg","Flanders",7,116,28,4,4,14,1
2020-05-16,"Liège","Wallonia",12,138,34,10,10,19,1
2020-05-16,"Luxembourg","Wallonia",3,29,4,1,1,3,0
2020-05-16,"Namur","Wallonia",6,79,14,2,2,7,3
2020-05-16,"OostVlaanderen","Flanders",14,157,42,3,3,17,1
2020-05-16,"VlaamsBrabant","Flanders",6,54,15,2,2,9,3
2020-05-16,"WestVlaanderen","Flanders",11,219,42,6,6,21,3
2020-05-17,"Antwerpen","Flanders",14,296,67,4,4,38,0
2020-05-17,"BrabantWallon","Wallonia",2,16,4,0,0,2,0
2020-05-17,"Brussels","Brussels",15,288,64,3,3,41,5
2020-05-17,"Hainaut","Wallonia",14,227,37,6,6,22,2
2020-05-17,"Limburg","Flanders",7,118,25,6,6,13,1
2020-05-17,"Liège","Wallonia",12,136,35,2,2,18,1
2020-05-17,"Luxembourg","Wallonia",3,30,3,1,1,3,0
2020-05-17,"Namur","Wallonia",6,72,14,1,1,7,3
2020-05-17,"OostVlaanderen","Flanders",14,154,38,9,9,16,1
2020-05-17,"VlaamsBrabant","Flanders",6,54,14,2,2,9,3
2020-05-17,"WestVlaanderen","Flanders",11,223,41,11,11,21,1
2020-05-18,"Antwerpen","Flanders",14,296,68,7,7,41,0
2020-05-18,"BrabantWallon","Wallonia",2,16,4,0,0,3,0
2020-05-18,"Brussels","Brussels",15,281,66,12,12,42,6
2020-05-18,"Hainaut","Wallonia",14,228,37,5,5,22,3
2020-05-18,"Limburg","Flanders",7,122,28,4,4,13,1
2020-05-18,"Liège","Wallonia",12,135,31,2,2,15,1
2020-05-18,"Luxembourg","Wallonia",3,31,3,1,1,3,0
2020-05-18,"Namur","Wallonia",6,72,13,3,3,6,3
2020-05-18,"OostVlaanderen","Flanders",14,156,39,4,4,15,1
2020-05-18,"VlaamsBrabant","Flanders",6,58,13,3,3,9,3
2020-05-18,"WestVlaanderen","Flanders",11,235,43,11,11,22,1
2020-05-19,"Antwerpen","Flanders",14,275,58,9,9,34,0
2020-05-19,"BrabantWallon","Wallonia",2,14,4,1,1,3,0
2020-05-19,"Brussels","Brussels",15,272,62,9,9,40,4
2020-05-19,"Hainaut","Wallonia",14,213,32,6,6,16,2
2020-05-19,"Limburg","Flanders",7,107,24,5,5,14,1
2020-05-19,"Liège","Wallonia",12,131,29,2,2,13,1
2020-05-19,"Luxembourg","Wallonia",3,28,3,0,0,3,0
2020-05-19,"Namur","Wallonia",6,66,12,4,4,3,2
2020-05-19,"OostVlaanderen","Flanders",14,142,34,6,6,13,2
2020-05-19,"VlaamsBrabant","Flanders",6,48,15,5,5,9,2
2020-05-19,"WestVlaanderen","Flanders",11,231,40,12,12,21,0
2020-05-20,"Antwerpen","Flanders",14,253,55,13,13,33,0
2020-05-20,"BrabantWallon","Wallonia",2,13,3,2,2,3,0
2020-05-20,"Brussels","Brussels",15,268,51,10,10,33,5
2020-05-20,"Hainaut","Wallonia",14,197,26,10,10,12,2
2020-05-20,"Limburg","Flanders",7,109,21,10,10,14,0
2020-05-20,"Liège","Wallonia",12,116,24,1,1,12,1
2020-05-20,"Luxembourg","Wallonia",3,25,2,0,0,2,0
2020-05-20,"Namur","Wallonia",6,68,12,7,7,4,2
2020-05-20,"OostVlaanderen","Flanders",14,138,32,6,6,13,2
2020-05-20,"VlaamsBrabant","Flanders",6,35,11,1,1,7,2
2020-05-20,"WestVlaanderen","Flanders",11,226,40,17,17,21,1
2020-05-21,"Antwerpen","Flanders",14,230,49,11,11,29,0
2020-05-21,"BrabantWallon","Wallonia",2,14,3,1,1,3,0
2020-05-21,"Brussels","Brussels",15,258,51,6,6,35,5
2020-05-21,"Hainaut","Wallonia",14,182,21,2,2,12,2
2020-05-21,"Limburg","Flanders",7,114,20,17,17,14,0
2020-05-21,"Liège","Wallonia",12,117,24,5,5,11,1
2020-05-21,"Luxembourg","Wallonia",3,24,2,0,0,2,0
2020-05-21,"Namur","Wallonia",6,68,16,4,4,5,2
2020-05-21,"OostVlaanderen","Flanders",14,132,30,5,5,12,1
2020-05-21,"VlaamsBrabant","Flanders",6,31,12,0,0,6,3
2020-05-21,"WestVlaanderen","Flanders",11,218,40,12,12,18,1
2020-05-22,"Antwerpen","Flanders",14,227,48,8,8,29,0
2020-05-22,"BrabantWallon","Wallonia",2,14,3,0,0,3,0
2020-05-22,"Brussels","Brussels",15,264,56,6,6,42,6
2020-05-22,"Hainaut","Wallonia",14,166,18,4,4,10,2
2020-05-22,"Limburg","Flanders",7,104,20,3,3,15,0
2020-05-22,"Liège","Wallonia",12,116,23,3,3,9,2
