"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-05-19,"Ostbelgien","85+","M","AstraZeneca-Oxford","B",1
2021-05-19,"Wallonia","0-17","F","Johnson&Johnson","C",4
2021-05-19,"Wallonia","0-17","F","Moderna","A",5
2021-05-19,"Wallonia","0-17","F","Pfizer-BioNTech","A",13
2021-05-19,"Wallonia","0-17","F","Pfizer-BioNTech","B",2
2021-05-19,"Wallonia","0-17","M","Johnson&Johnson","C",3
2021-05-19,"Wallonia","0-17","M","Pfizer-BioNTech","A",7
2021-05-19,"Wallonia","0-17","M","Pfizer-BioNTech","B",3
2021-05-19,"Wallonia","18-34","F","AstraZeneca-Oxford","A",3
2021-05-19,"Wallonia","18-34","F","AstraZeneca-Oxford","B",222
2021-05-19,"Wallonia","18-34","F","Johnson&Johnson","C",260
2021-05-19,"Wallonia","18-34","F","Moderna","A",290
2021-05-19,"Wallonia","18-34","F","Moderna","B",7
2021-05-19,"Wallonia","18-34","F","Pfizer-BioNTech","A",372
2021-05-19,"Wallonia","18-34","F","Pfizer-BioNTech","B",275
2021-05-19,"Wallonia","18-34","M","AstraZeneca-Oxford","A",3
2021-05-19,"Wallonia","18-34","M","AstraZeneca-Oxford","B",78
2021-05-19,"Wallonia","18-34","M","Johnson&Johnson","C",281
2021-05-19,"Wallonia","18-34","M","Moderna","A",219
2021-05-19,"Wallonia","18-34","M","Moderna","B",1
2021-05-19,"Wallonia","18-34","M","Pfizer-BioNTech","A",309
2021-05-19,"Wallonia","18-34","M","Pfizer-BioNTech","B",132
2021-05-19,"Wallonia","35-44","F","AstraZeneca-Oxford","A",229
2021-05-19,"Wallonia","35-44","F","AstraZeneca-Oxford","B",299
2021-05-19,"Wallonia","35-44","F","Johnson&Johnson","C",252
2021-05-19,"Wallonia","35-44","F","Moderna","A",1145
2021-05-19,"Wallonia","35-44","F","Moderna","B",7
2021-05-19,"Wallonia","35-44","F","Pfizer-BioNTech","A",677
2021-05-19,"Wallonia","35-44","F","Pfizer-BioNTech","B",258
2021-05-19,"Wallonia","35-44","M","AstraZeneca-Oxford","A",294
2021-05-19,"Wallonia","35-44","M","AstraZeneca-Oxford","B",89
2021-05-19,"Wallonia","35-44","M","Johnson&Johnson","C",293
2021-05-19,"Wallonia","35-44","M","Moderna","A",1177
2021-05-19,"Wallonia","35-44","M","Moderna","B",2
2021-05-19,"Wallonia","35-44","M","Pfizer-BioNTech","A",708
2021-05-19,"Wallonia","35-44","M","Pfizer-BioNTech","B",141
2021-05-19,"Wallonia","45-54","F","AstraZeneca-Oxford","A",478
2021-05-19,"Wallonia","45-54","F","AstraZeneca-Oxford","B",400
2021-05-19,"Wallonia","45-54","F","Johnson&Johnson","C",208
2021-05-19,"Wallonia","45-54","F","Moderna","A",848
2021-05-19,"Wallonia","45-54","F","Moderna","B",3
2021-05-19,"Wallonia","45-54","F","Pfizer-BioNTech","A",1377
2021-05-19,"Wallonia","45-54","F","Pfizer-BioNTech","B",421
2021-05-19,"Wallonia","45-54","M","AstraZeneca-Oxford","A",549
2021-05-19,"Wallonia","45-54","M","AstraZeneca-Oxford","B",162
2021-05-19,"Wallonia","45-54","M","Johnson&Johnson","C",207
2021-05-19,"Wallonia","45-54","M","Moderna","A",895
2021-05-19,"Wallonia","45-54","M","Moderna","B",7
2021-05-19,"Wallonia","45-54","M","Pfizer-BioNTech","A",1312
2021-05-19,"Wallonia","45-54","M","Pfizer-BioNTech","B",325
2021-05-19,"Wallonia","55-64","F","AstraZeneca-Oxford","A",232
2021-05-19,"Wallonia","55-64","F","AstraZeneca-Oxford","B",78
2021-05-19,"Wallonia","55-64","F","Johnson&Johnson","C",120
2021-05-19,"Wallonia","55-64","F","Moderna","A",587
2021-05-19,"Wallonia","55-64","F","Moderna","B",135
2021-05-19,"Wallonia","55-64","F","Pfizer-BioNTech","A",776
2021-05-19,"Wallonia","55-64","F","Pfizer-BioNTech","B",1584
2021-05-19,"Wallonia","55-64","M","AstraZeneca-Oxford","A",301
2021-05-19,"Wallonia","55-64","M","AstraZeneca-Oxford","B",74
2021-05-19,"Wallonia","55-64","M","Johnson&Johnson","C",131
2021-05-19,"Wallonia","55-64","M","Moderna","A",576
2021-05-19,"Wallonia","55-64","M","Moderna","B",147
2021-05-19,"Wallonia","55-64","M","Pfizer-BioNTech","A",763
2021-05-19,"Wallonia","55-64","M","Pfizer-BioNTech","B",1602
2021-05-19,"Wallonia","65-74","F","AstraZeneca-Oxford","A",70
2021-05-19,"Wallonia","65-74","F","AstraZeneca-Oxford","B",37
2021-05-19,"Wallonia","65-74","F","Johnson&Johnson","C",111
2021-05-19,"Wallonia","65-74","F","Moderna","A",105
2021-05-19,"Wallonia","65-74","F","Moderna","B",36
2021-05-19,"Wallonia","65-74","F","Pfizer-BioNTech","A",257
2021-05-19,"Wallonia","65-74","F","Pfizer-BioNTech","B",5594
2021-05-19,"Wallonia","65-74","M","AstraZeneca-Oxford","A",52
2021-05-19,"Wallonia","65-74","M","AstraZeneca-Oxford","B",40
2021-05-19,"Wallonia","65-74","M","Johnson&Johnson","C",80
2021-05-19,"Wallonia","65-74","M","Moderna","A",95
2021-05-19,"Wallonia","65-74","M","Moderna","B",24
2021-05-19,"Wallonia","65-74","M","Pfizer-BioNTech","A",180
2021-05-19,"Wallonia","65-74","M","Pfizer-BioNTech","B",4641
2021-05-19,"Wallonia","75-84","F","AstraZeneca-Oxford","A",13
2021-05-19,"Wallonia","75-84","F","AstraZeneca-Oxford","B",15
2021-05-19,"Wallonia","75-84","F","Johnson&Johnson","C",106
2021-05-19,"Wallonia","75-84","F","Moderna","A",33
2021-05-19,"Wallonia","75-84","F","Moderna","B",7
2021-05-19,"Wallonia","75-84","F","Pfizer-BioNTech","A",73
2021-05-19,"Wallonia","75-84","F","Pfizer-BioNTech","B",1210
2021-05-19,"Wallonia","75-84","M","AstraZeneca-Oxford","A",16
2021-05-19,"Wallonia","75-84","M","AstraZeneca-Oxford","B",22
2021-05-19,"Wallonia","75-84","M","Johnson&Johnson","C",56
2021-05-19,"Wallonia","75-84","M","Moderna","A",11
2021-05-19,"Wallonia","75-84","M","Moderna","B",3
2021-05-19,"Wallonia","75-84","M","Pfizer-BioNTech","A",45
2021-05-19,"Wallonia","75-84","M","Pfizer-BioNTech","B",845
2021-05-19,"Wallonia","85+","F","AstraZeneca-Oxford","A",3
2021-05-19,"Wallonia","85+","F","Johnson&Johnson","C",135
2021-05-19,"Wallonia","85+","F","Moderna","A",15
2021-05-19,"Wallonia","85+","F","Pfizer-BioNTech","A",32
2021-05-19,"Wallonia","85+","F","Pfizer-BioNTech","B",174
2021-05-19,"Wallonia","85+","M","AstraZeneca-Oxford","A",1
2021-05-19,"Wallonia","85+","M","AstraZeneca-Oxford","B",2
2021-05-19,"Wallonia","85+","M","Johnson&Johnson","C",46
2021-05-19,"Wallonia","85+","M","Moderna","A",2
2021-05-19,"Wallonia","85+","M","Pfizer-BioNTech","A",14
2021-05-19,"Wallonia","85+","M","Pfizer-BioNTech","B",96
2021-05-20,"Brussels","0-17","F","Pfizer-BioNTech","A",4
2021-05-20,"Brussels","0-17","F","Pfizer-BioNTech","B",1
2021-05-20,"Brussels","0-17","M","Pfizer-BioNTech","A",6
2021-05-20,"Brussels","0-17","M","Pfizer-BioNTech","B",1
2021-05-20,"Brussels","18-34","F","AstraZeneca-Oxford","B",98
2021-05-20,"Brussels","18-34","F","Johnson&Johnson","C",1
2021-05-20,"Brussels","18-34","F","Moderna","A",31
2021-05-20,"Brussels","18-34","F","Moderna","B",16
2021-05-20,"Brussels","18-34","F","Pfizer-BioNTech","A",73
2021-05-20,"Brussels","18-34","F","Pfizer-BioNTech","B",219
2021-05-20,"Brussels","18-34","M","AstraZeneca-Oxford","B",41
2021-05-20,"Brussels","18-34","M","Johnson&Johnson","C",4
2021-05-20,"Brussels","18-34","M","Moderna","A",15
2021-05-20,"Brussels","18-34","M","Moderna","B",16
2021-05-20,"Brussels","18-34","M","Pfizer-BioNTech","A",88
2021-05-20,"Brussels","18-34","M","Pfizer-BioNTech","B",164
2021-05-20,"Brussels","35-44","F","AstraZeneca-Oxford","A",117
2021-05-20,"Brussels","35-44","F","AstraZeneca-Oxford","B",64
2021-05-20,"Brussels","35-44","F","Johnson&Johnson","C",6
2021-05-20,"Brussels","35-44","F","Moderna","A",39
2021-05-20,"Brussels","35-44","F","Moderna","B",17
2021-05-20,"Brussels","35-44","F","Pfizer-BioNTech","A",196
2021-05-20,"Brussels","35-44","F","Pfizer-BioNTech","B",213
2021-05-20,"Brussels","35-44","M","AstraZeneca-Oxford","A",175
2021-05-20,"Brussels","35-44","M","AstraZeneca-Oxford","B",20
2021-05-20,"Brussels","35-44","M","Johnson&Johnson","C",11
2021-05-20,"Brussels","35-44","M","Moderna","A",23
2021-05-20,"Brussels","35-44","M","Moderna","B",26
2021-05-20,"Brussels","35-44","M","Pfizer-BioNTech","A",141
2021-05-20,"Brussels","35-44","M","Pfizer-BioNTech","B",228
2021-05-20,"Brussels","45-54","F","AstraZeneca-Oxford","A",113
2021-05-20,"Brussels","45-54","F","AstraZeneca-Oxford","B",56
2021-05-20,"Brussels","45-54","F","Johnson&Johnson","C",4
2021-05-20,"Brussels","45-54","F","Moderna","A",197
2021-05-20,"Brussels","45-54","F","Moderna","B",37
2021-05-20,"Brussels","45-54","F","Pfizer-BioNTech","A",254
2021-05-20,"Brussels","45-54","F","Pfizer-BioNTech","B",854
2021-05-20,"Brussels","45-54","M","AstraZeneca-Oxford","A",148
2021-05-20,"Brussels","45-54","M","AstraZeneca-Oxford","B",18
2021-05-20,"Brussels","45-54","M","Johnson&Johnson","C",10
2021-05-20,"Brussels","45-54","M","Moderna","A",194
2021-05-20,"Brussels","45-54","M","Moderna","B",50
2021-05-20,"Brussels","45-54","M","Pfizer-BioNTech","A",271
2021-05-20,"Brussels","45-54","M","Pfizer-BioNTech","B",979
2021-05-20,"Brussels","55-64","F","AstraZeneca-Oxford","A",30
2021-05-20,"Brussels","55-64","F","AstraZeneca-Oxford","B",17
2021-05-20,"Brussels","55-64","F","Johnson&Johnson","C",8
2021-05-20,"Brussels","55-64","F","Moderna","A",98
2021-05-20,"Brussels","55-64","F","Moderna","B",53
2021-05-20,"Brussels","55-64","F","Pfizer-BioNTech","A",109
2021-05-20,"Brussels","55-64","F","Pfizer-BioNTech","B",1019
2021-05-20,"Brussels","55-64","M","AstraZeneca-Oxford","A",43
2021-05-20,"Brussels","55-64","M","AstraZeneca-Oxford","B",15
2021-05-20,"Brussels","55-64","M","Johnson&Johnson","C",3
2021-05-20,"Brussels","55-64","M","Moderna","A",86
2021-05-20,"Brussels","55-64","M","Moderna","B",54
2021-05-20,"Brussels","55-64","M","Pfizer-BioNTech","A",114
2021-05-20,"Brussels","55-64","M","Pfizer-BioNTech","B",1053
2021-05-20,"Brussels","65-74","F","AstraZeneca-Oxford","A",5
2021-05-20,"Brussels","65-74","F","AstraZeneca-Oxford","B",2
2021-05-20,"Brussels","65-74","F","Johnson&Johnson","C",9
2021-05-20,"Brussels","65-74","F","Moderna","A",33
2021-05-20,"Brussels","65-74","F","Moderna","B",14
2021-05-20,"Brussels","65-74","F","Pfizer-BioNTech","A",39
2021-05-20,"Brussels","65-74","F","Pfizer-BioNTech","B",228
2021-05-20,"Brussels","65-74","M","AstraZeneca-Oxford","A",9
2021-05-20,"Brussels","65-74","M","Johnson&Johnson","C",12
2021-05-20,"Brussels","65-74","M","Moderna","A",24
2021-05-20,"Brussels","65-74","M","Moderna","B",8
2021-05-20,"Brussels","65-74","M","Pfizer-BioNTech","A",35
2021-05-20,"Brussels","65-74","M","Pfizer-BioNTech","B",176
2021-05-20,"Brussels","75-84","F","AstraZeneca-Oxford","A",9
2021-05-20,"Brussels","75-84","F","Johnson&Johnson","C",28
2021-05-20,"Brussels","75-84","F","Moderna","A",10
2021-05-20,"Brussels","75-84","F","Moderna","B",9
2021-05-20,"Brussels","75-84","F","Pfizer-BioNTech","A",15
2021-05-20,"Brussels","75-84","F","Pfizer-BioNTech","B",81
2021-05-20,"Brussels","75-84","M","AstraZeneca-Oxford","A",2
2021-05-20,"Brussels","75-84","M","Johnson&Johnson","C",10
2021-05-20,"Brussels","75-84","M","Moderna","A",7
2021-05-20,"Brussels","75-84","M","Moderna","B",4
2021-05-20,"Brussels","75-84","M","Pfizer-BioNTech","A",14
2021-05-20,"Brussels","75-84","M","Pfizer-BioNTech","B",47
2021-05-20,"Brussels","85+","F","AstraZeneca-Oxford","A",5
2021-05-20,"Brussels","85+","F","Johnson&Johnson","C",23
2021-05-20,"Brussels","85+","F","Moderna","A",4
2021-05-20,"Brussels","85+","F","Moderna","B",3
2021-05-20,"Brussels","85+","F","Pfizer-BioNTech","A",6
2021-05-20,"Brussels","85+","F","Pfizer-BioNTech","B",41
2021-05-20,"Brussels","85+","M","AstraZeneca-Oxford","A",3
2021-05-20,"Brussels","85+","M","Johnson&Johnson","C",14
2021-05-20,"Brussels","85+","M","Moderna","B",1
2021-05-20,"Brussels","85+","M","Pfizer-BioNTech","A",7
2021-05-20,"Brussels","85+","M","Pfizer-BioNTech","B",12
2021-05-20,"Flanders","0-17","F","AstraZeneca-Oxford","B",1
2021-05-20,"Flanders","0-17","F","Johnson&Johnson","C",1
2021-05-20,"Flanders","0-17","F","Moderna","A",4
2021-05-20,"Flanders","0-17","F","Moderna","B",6
2021-05-20,"Flanders","0-17","F","Pfizer-BioNTech","A",11
2021-05-20,"Flanders","0-17","F","Pfizer-BioNTech","B",18
2021-05-20,"Flanders","0-17","M","Johnson&Johnson","C",5
2021-05-20,"Flanders","0-17","M","Moderna","A",2
2021-05-20,"Flanders","0-17","M","Moderna","B",2
2021-05-20,"Flanders","0-17","M","Pfizer-BioNTech","A",10
2021-05-20,"Flanders","0-17","M","Pfizer-BioNTech","B",14
2021-05-20,"Flanders","18-34","F","AstraZeneca-Oxford","A",8
2021-05-20,"Flanders","18-34","F","AstraZeneca-Oxford","B",1116
2021-05-20,"Flanders","18-34","F","Johnson&Johnson","C",135
2021-05-20,"Flanders","18-34","F","Moderna","A",462
2021-05-20,"Flanders","18-34","F","Moderna","B",125
2021-05-20,"Flanders","18-34","F","Pfizer-BioNTech","A",2152
2021-05-20,"Flanders","18-34","F","Pfizer-BioNTech","B",1136
2021-05-20,"Flanders","18-34","M","AstraZeneca-Oxford","A",2
2021-05-20,"Flanders","18-34","M","AstraZeneca-Oxford","B",274
2021-05-20,"Flanders","18-34","M","Johnson&Johnson","C",102
2021-05-20,"Flanders","18-34","M","Moderna","A",301
2021-05-20,"Flanders","18-34","M","Moderna","B",64
2021-05-20,"Flanders","18-34","M","Pfizer-BioNTech","A",355
2021-05-20,"Flanders","18-34","M","Pfizer-BioNTech","B",398
2021-05-20,"Flanders","35-44","F","AstraZeneca-Oxford","A",267
2021-05-20,"Flanders","35-44","F","AstraZeneca-Oxford","B",946
2021-05-20,"Flanders","35-44","F","Johnson&Johnson","C",150
2021-05-20,"Flanders","35-44","F","Moderna","A",298
2021-05-20,"Flanders","35-44","F","Moderna","B",67
2021-05-20,"Flanders","35-44","F","Pfizer-BioNTech","A",845
2021-05-20,"Flanders","35-44","F","Pfizer-BioNTech","B",441
2021-05-20,"Flanders","35-44","M","AstraZeneca-Oxford","A",302
2021-05-20,"Flanders","35-44","M","AstraZeneca-Oxford","B",262
2021-05-20,"Flanders","35-44","M","Johnson&Johnson","C",173
2021-05-20,"Flanders","35-44","M","Moderna","A",304
2021-05-20,"Flanders","35-44","M","Moderna","B",31
2021-05-20,"Flanders","35-44","M","Pfizer-BioNTech","A",514
2021-05-20,"Flanders","35-44","M","Pfizer-BioNTech","B",244
2021-05-20,"Flanders","45-54","F","AstraZeneca-Oxford","A",7074
2021-05-20,"Flanders","45-54","F","AstraZeneca-Oxford","B",1137
2021-05-20,"Flanders","45-54","F","Johnson&Johnson","C",465
2021-05-20,"Flanders","45-54","F","Moderna","A",1365
2021-05-20,"Flanders","45-54","F","Moderna","B",67
2021-05-20,"Flanders","45-54","F","Pfizer-BioNTech","A",4965
2021-05-20,"Flanders","45-54","F","Pfizer-BioNTech","B",531
2021-05-20,"Flanders","45-54","M","AstraZeneca-Oxford","A",8586
2021-05-20,"Flanders","45-54","M","AstraZeneca-Oxford","B",271
2021-05-20,"Flanders","45-54","M","Johnson&Johnson","C",582
2021-05-20,"Flanders","45-54","M","Moderna","A",1814
2021-05-20,"Flanders","45-54","M","Moderna","B",51
2021-05-20,"Flanders","45-54","M","Pfizer-BioNTech","A",5998
2021-05-20,"Flanders","45-54","M","Pfizer-BioNTech","B",313
2021-05-20,"Flanders","55-64","F","AstraZeneca-Oxford","A",2470
2021-05-20,"Flanders","55-64","F","AstraZeneca-Oxford","B",146
2021-05-20,"Flanders","55-64","F","Johnson&Johnson","C",517
2021-05-20,"Flanders","55-64","F","Moderna","A",393
2021-05-20,"Flanders","55-64","F","Moderna","B",825
2021-05-20,"Flanders","55-64","F","Pfizer-BioNTech","A",2556
2021-05-20,"Flanders","55-64","F","Pfizer-BioNTech","B",764
2021-05-20,"Flanders","55-64","M","AstraZeneca-Oxford","A",2768
2021-05-20,"Flanders","55-64","M","AstraZeneca-Oxford","B",77
2021-05-20,"Flanders","55-64","M","Johnson&Johnson","C",572
2021-05-20,"Flanders","55-64","M","Moderna","A",414
2021-05-20,"Flanders","55-64","M","Moderna","B",929
2021-05-20,"Flanders","55-64","M","Pfizer-BioNTech","A",3108
2021-05-20,"Flanders","55-64","M","Pfizer-BioNTech","B",643
2021-05-20,"Flanders","65-74","F","AstraZeneca-Oxford","A",76
2021-05-20,"Flanders","65-74","F","AstraZeneca-Oxford","B",10
2021-05-20,"Flanders","65-74","F","Johnson&Johnson","C",104
2021-05-20,"Flanders","65-74","F","Moderna","A",43
2021-05-20,"Flanders","65-74","F","Moderna","B",2673
2021-05-20,"Flanders","65-74","F","Pfizer-BioNTech","A",297
2021-05-20,"Flanders","65-74","F","Pfizer-BioNTech","B",10891
2021-05-20,"Flanders","65-74","M","AstraZeneca-Oxford","A",76
2021-05-20,"Flanders","65-74","M","AstraZeneca-Oxford","B",10
2021-05-20,"Flanders","65-74","M","Johnson&Johnson","C",94
2021-05-20,"Flanders","65-74","M","Moderna","A",47
2021-05-20,"Flanders","65-74","M","Moderna","B",2350
2021-05-20,"Flanders","65-74","M","Pfizer-BioNTech","A",286
2021-05-20,"Flanders","65-74","M","Pfizer-BioNTech","B",10278
2021-05-20,"Flanders","75-84","F","AstraZeneca-Oxford","A",11
2021-05-20,"Flanders","75-84","F","AstraZeneca-Oxford","B",2
2021-05-20,"Flanders","75-84","F","Johnson&Johnson","C",128
2021-05-20,"Flanders","75-84","F","Moderna","A",13
2021-05-20,"Flanders","75-84","F","Moderna","B",163
2021-05-20,"Flanders","75-84","F","Pfizer-BioNTech","A",71
2021-05-20,"Flanders","75-84","F","Pfizer-BioNTech","B",5372
2021-05-20,"Flanders","75-84","M","AstraZeneca-Oxford","A",7
2021-05-20,"Flanders","75-84","M","AstraZeneca-Oxford","B",4
2021-05-20,"Flanders","75-84","M","Johnson&Johnson","C",86
2021-05-20,"Flanders","75-84","M","Moderna","A",10
2021-05-20,"Flanders","75-84","M","Moderna","B",94
2021-05-20,"Flanders","75-84","M","Pfizer-BioNTech","A",49
2021-05-20,"Flanders","75-84","M","Pfizer-BioNTech","B",4567
2021-05-20,"Flanders","85+","F","AstraZeneca-Oxford","A",20
2021-05-20,"Flanders","85+","F","AstraZeneca-Oxford","B",7
2021-05-20,"Flanders","85+","F","Johnson&Johnson","C",202
2021-05-20,"Flanders","85+","F","Moderna","A",9
2021-05-20,"Flanders","85+","F","Moderna","B",38
2021-05-20,"Flanders","85+","F","Pfizer-BioNTech","A",22
2021-05-20,"Flanders","85+","F","Pfizer-BioNTech","B",197
2021-05-20,"Flanders","85+","M","AstraZeneca-Oxford","A",11
2021-05-20,"Flanders","85+","M","AstraZeneca-Oxford","B",2
2021-05-20,"Flanders","85+","M","Johnson&Johnson","C",90
2021-05-20,"Flanders","85+","M","Moderna","A",4
2021-05-20,"Flanders","85+","M","Moderna","B",20
2021-05-20,"Flanders","85+","M","Pfizer-BioNTech","A",12
2021-05-20,"Flanders","85+","M","Pfizer-BioNTech","B",170
2021-05-20,NA,"18-34","F","AstraZeneca-Oxford","A",1
2021-05-20,NA,"18-34","F","AstraZeneca-Oxford","B",5
2021-05-20,NA,"18-34","F","Johnson&Johnson","C",3
2021-05-20,NA,"18-34","F","Moderna","A",1
2021-05-20,NA,"18-34","F","Moderna","B",3
2021-05-20,NA,"18-34","F","Pfizer-BioNTech","A",6
2021-05-20,NA,"18-34","F","Pfizer-BioNTech","B",13
2021-05-20,NA,"18-34","M","AstraZeneca-Oxford","B",1
2021-05-20,NA,"18-34","M","Johnson&Johnson","C",7
2021-05-20,NA,"18-34","M","Moderna","B",1
2021-05-20,NA,"18-34","M","Pfizer-BioNTech","A",8
2021-05-20,NA,"18-34","M","Pfizer-BioNTech","B",4
2021-05-20,NA,"35-44","F","AstraZeneca-Oxford","A",4
2021-05-20,NA,"35-44","F","Johnson&Johnson","C",11
2021-05-20,NA,"35-44","F","Moderna","B",1
2021-05-20,NA,"35-44","F","Pfizer-BioNTech","A",9
2021-05-20,NA,"35-44","F","Pfizer-BioNTech","B",7
2021-05-20,NA,"35-44","M","AstraZeneca-Oxford","A",5
2021-05-20,NA,"35-44","M","AstraZeneca-Oxford","B",2
2021-05-20,NA,"35-44","M","Johnson&Johnson","C",3
2021-05-20,NA,"35-44","M","Pfizer-BioNTech","A",16
2021-05-20,NA,"35-44","M","Pfizer-BioNTech","B",3
2021-05-20,NA,"45-54","F","AstraZeneca-Oxford","B",3
2021-05-20,NA,"45-54","F","Johnson&Johnson","C",5
2021-05-20,NA,"45-54","F","Moderna","A",1
2021-05-20,NA,"45-54","F","Pfizer-BioNTech","A",9
2021-05-20,NA,"45-54","F","Pfizer-BioNTech","B",6
2021-05-20,NA,"45-54","M","AstraZeneca-Oxford","A",1
2021-05-20,NA,"45-54","M","AstraZeneca-Oxford","B",1
2021-05-20,NA,"45-54","M","Johnson&Johnson","C",9
2021-05-20,NA,"45-54","M","Moderna","A",5
2021-05-20,NA,"45-54","M","Pfizer-BioNTech","A",25
2021-05-20,NA,"45-54","M","Pfizer-BioNTech","B",5
2021-05-20,NA,"55-64","F","AstraZeneca-Oxford","A",1
2021-05-20,NA,"55-64","F","Johnson&Johnson","C",2
2021-05-20,NA,"55-64","F","Moderna","B",1
2021-05-20,NA,"55-64","F","Pfizer-BioNTech","A",1
2021-05-20,NA,"55-64","F","Pfizer-BioNTech","B",12
2021-05-20,NA,"55-64","M","AstraZeneca-Oxford","A",1
2021-05-20,NA,"55-64","M","AstraZeneca-Oxford","B",1
2021-05-20,NA,"55-64","M","Johnson&Johnson","C",11
2021-05-20,NA,"55-64","M","Moderna","A",3
2021-05-20,NA,"55-64","M","Moderna","B",1
2021-05-20,NA,"55-64","M","Pfizer-BioNTech","A",10
2021-05-20,NA,"55-64","M","Pfizer-BioNTech","B",13
2021-05-20,NA,"65-74","F","AstraZeneca-Oxford","A",1
2021-05-20,NA,"65-74","F","Johnson&Johnson","C",1
2021-05-20,NA,"65-74","F","Pfizer-BioNTech","A",3
2021-05-20,NA,"65-74","F","Pfizer-BioNTech","B",7
2021-05-20,NA,"65-74","M","AstraZeneca-Oxford","A",2
2021-05-20,NA,"65-74","M","Johnson&Johnson","C",3
2021-05-20,NA,"65-74","M","Pfizer-BioNTech","A",4
2021-05-20,NA,"65-74","M","Pfizer-BioNTech","B",9
2021-05-20,NA,"75-84","F","Moderna","B",3
2021-05-20,NA,"75-84","F","Pfizer-BioNTech","A",1
2021-05-20,NA,"75-84","F","Pfizer-BioNTech","B",6
2021-05-20,NA,"75-84","M","AstraZeneca-Oxford","A",1
2021-05-20,NA,"75-84","M","Pfizer-BioNTech","A",2
2021-05-20,NA,"75-84","M","Pfizer-BioNTech","B",5
2021-05-20,NA,"85+","M","Pfizer-BioNTech","B",1
2021-05-20,"Ostbelgien","18-34","F","AstraZeneca-Oxford","B",1
2021-05-20,"Ostbelgien","18-34","F","Moderna","A",2
2021-05-20,"Ostbelgien","18-34","F","Moderna","B",3
2021-05-20,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",12
2021-05-20,"Ostbelgien","18-34","F","Pfizer-BioNTech","B",8
2021-05-20,"Ostbelgien","18-34","M","Moderna","A",3
2021-05-20,"Ostbelgien","18-34","M","Moderna","B",3
2021-05-20,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",10
2021-05-20,"Ostbelgien","18-34","M","Pfizer-BioNTech","B",1
2021-05-20,"Ostbelgien","35-44","F","Moderna","A",29
2021-05-20,"Ostbelgien","35-44","F","Moderna","B",1
2021-05-20,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",85
2021-05-20,"Ostbelgien","35-44","F","Pfizer-BioNTech","B",3
2021-05-20,"Ostbelgien","35-44","M","Moderna","A",31
2021-05-20,"Ostbelgien","35-44","M","Moderna","B",1
2021-05-20,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",106
2021-05-20,"Ostbelgien","35-44","M","Pfizer-BioNTech","B",3
2021-05-20,"Ostbelgien","45-54","F","Moderna","A",14
2021-05-20,"Ostbelgien","45-54","F","Moderna","B",9
2021-05-20,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",58
2021-05-20,"Ostbelgien","45-54","M","Moderna","A",21
2021-05-20,"Ostbelgien","45-54","M","Moderna","B",2
2021-05-20,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",65
2021-05-20,"Ostbelgien","55-64","F","AstraZeneca-Oxford","A",1
2021-05-20,"Ostbelgien","55-64","F","Moderna","A",3
2021-05-20,"Ostbelgien","55-64","F","Moderna","B",61
2021-05-20,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",10
2021-05-20,"Ostbelgien","55-64","M","Moderna","A",4
2021-05-20,"Ostbelgien","55-64","M","Moderna","B",55
2021-05-20,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",11
2021-05-20,"Ostbelgien","55-64","M","Pfizer-BioNTech","B",1
2021-05-20,"Ostbelgien","65-74","F","Pfizer-BioNTech","B",83
2021-05-20,"Ostbelgien","65-74","M","AstraZeneca-Oxford","A",2
2021-05-20,"Ostbelgien","65-74","M","Pfizer-BioNTech","B",89
2021-05-20,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",2
2021-05-20,"Ostbelgien","75-84","F","Pfizer-BioNTech","B",11
2021-05-20,"Ostbelgien","75-84","M","AstraZeneca-Oxford","A",1
2021-05-20,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",1
2021-05-20,"Ostbelgien","75-84","M","Pfizer-BioNTech","B",12
2021-05-20,"Ostbelgien","85+","M","Pfizer-BioNTech","A",1
2021-05-20,"Wallonia","0-17","F","Johnson&Johnson","C",1
2021-05-20,"Wallonia","0-17","F","Pfizer-BioNTech","A",12
2021-05-20,"Wallonia","0-17","F","Pfizer-BioNTech","B",1
2021-05-20,"Wallonia","0-17","M","Johnson&Johnson","C",2
2021-05-20,"Wallonia","0-17","M","Moderna","A",3
2021-05-20,"Wallonia","0-17","M","Moderna","B",1
2021-05-20,"Wallonia","0-17","M","Pfizer-BioNTech","A",5
2021-05-20,"Wallonia","0-17","M","Pfizer-BioNTech","B",2
2021-05-20,"Wallonia","18-34","F","AstraZeneca-Oxford","A",5
2021-05-20,"Wallonia","18-34","F","AstraZeneca-Oxford","B",345
2021-05-20,"Wallonia","18-34","F","Johnson&Johnson","C",160
2021-05-20,"Wallonia","18-34","F","Moderna","A",94
2021-05-20,"Wallonia","18-34","F","Moderna","B",79
